id,prompt_length,response_length,source,type,quality_score,destination
691cbe24-1f4a-4281-be22-1298191e8c16,116,3247,curated,curated_planning,5,Toronto
617535fa-46ca-4e53-b69e-44e4ff2ae585,111,3152,curated,curated_planning,5,Sydney
b44ed3fe-8205-405d-a245-b208c1bea757,109,2923,curated,curated_planning,5,Delhi
6f50c6ce-caf4-45f0-8dde-21024453d1e9,123,3090,curated,curated_planning,5,Ho
d7643640-968a-4553-9de3-99d40496e0ca,107,3088,curated,curated_planning,5,Vilnius
7a1b7ea9-a1bc-4e9e-bb67-cf468166ef02,102,3370,curated,curated_planning,5,Singapore
53392aa8-8f0a-4cf6-9861-4d27ce1b3a70,131,3550,curated,curated_planning,5,Singapore
18408af5-cd3c-42b1-9555-8b0ae0110e9c,117,3092,curated,curated_planning,5,Tallinn
c4fafc8e-830a-4c69-a883-75f39ef8119d,117,3185,curated,curated_planning,5,Bali
8bd74981-fb64-4fee-a2db-887046cac3bf,109,3170,curated,curated_planning,5,Luxor
b79e2bfa-4b68-4fc5-8e3e-f99402a4350f,105,3342,curated,curated_planning,5,Jakarta
c160be30-225a-4231-83cd-a8b0617ada47,111,3191,curated,curated_planning,5,Lisbon
829c1f87-6e0a-4160-91a7-3619c5776e3c,127,3460,curated,curated_planning,5,Rio
62e6c533-7ae0-426f-bbe6-c7929bf8a31c,103,2660,curated,curated_planning,5,Oslo
cbb305f2-77c6-4e87-acdc-cbb7dba06e5d,111,3360,curated,curated_planning,5,Marrakech
22b52012-f318-4eb4-9da7-f29fb4a23b69,105,3437,curated,curated_planning,5,Lima
9425b048-9edd-455e-b4cd-ffc5e0a0cbab,95,3338,curated,curated_planning,5,Cairo
817c25da-a8c7-4446-b386-6f7cae3ed728,128,3443,curated,curated_planning,5,Marrakech
f6955729-4ee1-4d33-a6d3-a72947f3b662,104,3122,curated,curated_planning,5,Rotorua
1da181ed-0b02-491d-9e21-ae84aa2002a6,116,3217,curated,curated_planning,5,Shillong
40cdc981-4906-4e65-8635-252b24ed23f0,104,2800,curated,curated_planning,5,Barcelona
984ae866-6eca-4df6-a20d-2d81bedafb3b,95,2975,curated,curated_planning,5,Seoul
3b2ba934-2e50-49d5-ae9e-09abaad559be,115,3079,curated,curated_planning,5,Seville
e1ed5296-e6bb-42f4-868f-2d04960f5fac,120,3358,curated,curated_planning,5,Osaka
3d3285fa-4720-4845-9a81-391aefc51fb8,118,3506,curated,curated_planning,5,Vienna
833f196e-18b2-4197-b438-1a3948445825,100,3040,curated,curated_planning,5,Petra
39b93a5b-23a3-4f29-90ea-6620cbc2482c,124,3434,curated,curated_planning,5,San
63f306f1-46ea-4516-a52e-eee5969d7bda,109,3686,curated,curated_planning,5,Boston
ac174861-7169-44a8-bec0-6f189c6b7897,120,3139,curated,curated_planning,5,Edinburgh
46a645a2-6915-4009-b40c-7b4cc1c26896,102,3395,curated,curated_planning,5,Stockholm
acff1fe3-03e6-44e9-adb6-596f7d0bc742,105,3087,curated,curated_planning,5,Rome
c3ae8f44-4d0b-477f-8c3d-8db8f9ecead6,113,3058,curated,curated_planning,5,Lima
9bc13948-0b8f-4961-a5b2-94808a86f184,112,2778,curated,curated_planning,5,Dubrovnik
86c8166e-b561-437e-88a2-ed5bf79e66f9,105,3239,curated,curated_planning,5,Nice
81177370-0b1b-4109-90c3-9ef1dd2e4933,107,2896,curated,curated_planning,5,Petra
59c2cec1-7f8d-43b4-94d7-46377e909983,109,3064,curated,curated_planning,5,Brasilia
0a428032-f1a7-4e3f-a24a-ff1525983ae3,118,3115,curated,curated_planning,5,Nice
67654125-5b78-4530-9b78-5c2e4f2e4507,108,3391,curated,curated_planning,5,Cusco
87699769-8050-4395-a61c-12c3b0c7088c,109,3051,curated,curated_planning,5,Kyoto
45624fcd-422f-4dad-8d3a-453fef7501b2,110,3339,curated,curated_planning,5,Montreal
7d5c7d6e-5293-4cf3-82ba-97947cdc4105,118,3575,curated,curated_planning,5,Melbourne
add2020f-9abe-4797-95ba-f5675e71e0e0,106,3248,curated,curated_planning,5,Seoul
3a75a2cc-a0a9-4047-879d-051648fbb48c,102,3163,curated,curated_planning,5,Vilnius
6c6c1bd5-f0fc-4d59-abd3-83279ef1626b,122,3184,curated,curated_planning,5,Stockholm
f94dc2b2-83fb-49ce-bffd-b823fc3036b1,114,3443,curated,curated_planning,5,Nairobi
c94673c9-2b1c-44bb-b285-359e93ce1e92,111,3028,curated,curated_planning,5,Vancouver
1c0308f0-d468-498e-a1b0-1cfaf45b91c7,116,3074,curated,curated_planning,5,Kuala
36a7fdd8-448a-4a1d-b53e-f966ee614432,108,3134,curated,curated_planning,5,Luxor
0e606b17-3fee-432c-9a62-b231933ca45a,111,3428,curated,curated_planning,5,Istanbul
52f902a6-c0c5-4c06-91ea-a83d3023d937,108,3169,curated,curated_planning,5,Hobart
b2167297-bd27-47c2-a816-db702881bea9,114,3496,curated,curated_planning,5,Barcelona
4168f832-6d93-4508-8075-1a95270077e1,115,3098,curated,curated_planning,5,Goa
c37876ac-1df6-4cae-a739-8d0acddea1a5,112,3324,curated,curated_planning,5,Zurich
831f23e9-6094-47df-82ab-7d01bb0b3a85,109,3185,curated,curated_planning,5,Almaty
98986864-b311-4b08-9214-6666ddec3b9c,117,3289,curated,curated_planning,5,Cartagena
a7bc9f88-b544-4b07-bd7a-644a71b671b3,116,3325,curated,curated_planning,5,Colombo
e44950fc-9987-43b0-8053-c37569ee371b,116,3489,curated,curated_planning,5,Barcelona
93e4973a-8786-4fd9-bcbf-782643b1be6d,102,3275,curated,curated_planning,5,Dubai
d6c229d5-9640-43b5-81aa-c1c80b02ebde,113,3059,curated,curated_planning,5,New
672bd0de-73df-4575-a3ec-f25e8c796601,99,3305,curated,curated_planning,5,London
d83e619d-afac-4785-a19d-84cc9b01300b,115,3319,curated,curated_planning,5,Cape
c431ff53-26e9-4325-b0da-2dc950d87dbf,100,3226,curated,curated_planning,5,Naples
e02d4e16-6a84-49b3-8e22-5b0273287a74,109,3384,curated,curated_planning,5,Jakarta
805b96b3-73ad-4c9f-b296-623394067cea,102,3374,curated,curated_planning,5,Stockholm
7f83a9d0-0b9c-451e-a402-74265210fba3,115,3433,curated,curated_planning,5,Arequipa
df295a12-b389-4bf8-ac3c-7c17eb0b493c,127,3122,curated,curated_planning,5,Reykjavik
c88a5fc2-308b-417e-a62c-6b06c325bb58,128,3111,curated,curated_planning,5,Tashkent
55236fda-063c-4d2d-9b49-ec909dbac92a,110,2772,curated,curated_planning,5,Helsinki
d1270886-00e2-4744-9170-3a23b867615a,114,2823,curated,curated_planning,5,Udaipur
8a6fd673-9907-422e-baa7-2321083e6707,114,3107,curated,curated_planning,5,Brussels
d2eec558-0992-4c7b-bc51-edfc34f05397,115,3305,curated,curated_planning,5,Melbourne
f3f3b27f-8a12-4038-8406-312755fd4cfe,121,3593,curated,curated_planning,5,Amman
cf945e22-5f1b-451b-9701-c007c8723d58,108,3096,curated,curated_planning,5,Zurich
f8d326a2-8150-4ebf-8d07-126ec2a4ce93,113,3460,curated,curated_planning,5,Porto
18012968-dd05-46c7-8f58-7d4562154747,118,3226,curated,curated_planning,5,Hanoi
e88fcb55-a75a-465f-b621-d6d8930414b6,104,3405,curated,curated_planning,5,Istanbul
e28364c9-3df5-4784-a717-21f58e4f8325,108,3220,curated,curated_planning,5,Hanoi
3613d5d1-9315-4412-a1f2-861d678a5d2e,109,3362,curated,curated_planning,5,Delhi
06ef27e4-5d1c-4ebf-9742-8dcccf9571e1,106,2982,curated,curated_planning,5,New
8a8adab9-6a76-4a25-bb9d-5cb7acec8c29,112,3022,curated,curated_planning,5,Kathmandu
f74f5ea9-e31e-473d-84c2-10d1976f31ae,118,3213,curated,curated_planning,5,Petra
131a293e-34ee-46c7-a108-35d0aa6c5833,111,3319,curated,curated_planning,5,Sydney
78685a62-1b42-43b1-b352-6bfbe9e1c92f,114,3035,curated,curated_planning,5,Vilnius
3dae20a1-6848-4356-9a66-e302d3cc68b3,120,3526,curated,curated_planning,5,Budapest
57acee67-6bc6-4b29-b96a-8f4dd8571c31,104,3284,curated,curated_planning,5,Bali
8c1654f2-17aa-4394-840b-de1a8968c54d,101,2926,curated,curated_planning,5,Tashkent
431e2c2b-2c5e-4aa1-9cdd-add2693ce01f,114,3285,curated,curated_planning,5,Edinburgh
c85d3701-28a4-476b-aa1a-70bcde098672,113,3173,curated,curated_planning,5,Shanghai
746ba516-a530-4c4d-9287-f20e78bdb740,116,2718,curated,curated_planning,5,Medellín
45d9acd8-ae03-4b4e-826d-11f582fcb116,104,2444,curated,curated_planning,5,Manila
11cd40c4-f1cf-41c6-8ee9-aa78b7868502,112,3463,curated,curated_planning,5,Florence
9f2e5c00-9821-4ed0-bb4c-505fce65302f,120,3486,curated,curated_planning,5,Sydney
e754f683-64ad-4d04-a6e0-92b8c3eb9d49,112,3340,curated,curated_planning,5,Shillong
777f25e9-d860-4433-901d-ca54ae189781,115,3167,curated,curated_planning,5,Tallinn
df70cfc2-7f7e-4f2e-9d03-10610148a7a8,106,2808,curated,curated_planning,5,Havana
4aba30cd-272c-4479-8961-f1f6c2d60f1f,125,3361,curated,curated_planning,5,Budapest
c7d4a380-84a1-4aa7-9552-c23250acc476,116,3318,curated,curated_planning,5,Prague
7de510f5-92b6-44d9-b7d9-5b6cc7891870,111,3151,curated,curated_planning,5,Jakarta
3ac66b24-4331-4743-ae26-acfabd35b867,117,3291,curated,curated_planning,5,Singapore
4492c5cc-bf1a-45d9-b3c8-66ccda3b7f76,123,2931,curated,curated_planning,5,Colombo
febaa3d0-d9ae-4afe-988d-08a888034dbe,109,3419,curated,curated_planning,5,Shanghai
7f754fa5-1684-4391-87dd-c0fbdf99162b,105,2711,curated,curated_planning,5,Helsinki
8cb63981-d931-447f-8fd7-31e4513d418d,112,3303,curated,curated_planning,5,Santiago
4d333391-ff34-4824-b6aa-71977648bec2,111,2983,curated,curated_planning,5,Nice
7dc5df76-12b9-4e30-8622-753b41425919,110,3421,curated,curated_planning,5,Auckland
a17d00ed-403d-49bc-ae32-c0ed84a03a40,103,2644,curated,curated_planning,5,Athens
da98ef05-b6b6-449d-8c14-8c169123a2dc,110,3121,curated,curated_planning,5,Arequipa
22bfcdfa-69bc-4b6e-9020-dd1105aee90d,112,3431,curated,curated_planning,5,Prague
03ea40c5-be6d-4889-8b30-5eaa7e9e2c1d,124,3324,curated,curated_planning,5,Singapore
5cb0b4ee-00ce-4415-bade-ad421e32e85d,112,3133,curated,curated_planning,5,Boston
51048b43-7f75-4585-8c05-94298b2449d3,130,3132,curated,curated_planning,5,Udaipur
165a37ae-812e-4a9b-9d45-06abb40d7910,100,3011,curated,curated_planning,5,Sydney
0c6cb5db-0ea2-4a29-b90f-5e10fbfd5c99,101,3196,curated,curated_planning,5,Kuala
bc6e667e-9858-4f40-9586-c28411429f00,119,3418,curated,curated_planning,5,Valencia
c818d962-974d-4c1f-b9dc-853e113cee1a,104,3196,curated,curated_planning,5,Lima
de65a149-e264-4770-bf66-ae36fa918951,114,3250,curated,curated_planning,5,Bangkok
74fd990c-5ed5-4a20-bb76-15cc1eae29e1,115,3165,curated,curated_planning,5,Budapest
fa7a79f8-eb51-45d9-ac76-d62c611e2709,107,3371,curated,curated_planning,5,Udaipur
e50087ad-4857-47df-ab40-529827898ce1,124,3450,curated,curated_planning,5,Hobart
2b2e191b-aae6-4496-b6e8-e680434398bb,113,3421,curated,curated_planning,5,Almaty
7f1ac4b2-eb9e-4392-996c-82b76b32c637,115,3744,curated,curated_planning,5,Paris
0161f660-1b6b-4a35-b34f-214126ff8fb2,109,3136,curated,curated_planning,5,Mexico
509bbae4-ded6-45b3-b2f5-dcad047f1b58,117,3372,curated,curated_planning,5,Shanghai
21de0562-bd51-4c87-957f-d7b7309e9634,111,3224,curated,curated_planning,5,Delhi
8ae66e11-8821-44ed-9750-2a0e617f9684,103,3384,curated,curated_planning,5,Vilnius
75bb7bf3-b6d9-4a24-a02a-bcf1a91eee65,100,3262,curated,curated_planning,5,New
489cfdf1-d96b-49d1-8fe1-5216a7e6bfb8,108,3349,curated,curated_planning,5,Manila
88878ca8-2c04-4498-9d10-e2e3c95afa61,116,3001,curated,curated_planning,5,Sydney
db9cdf04-a043-4434-b0ff-88c1a41ef883,115,3228,curated,curated_planning,5,Chicago
c0f9e071-ba96-4d00-9c50-61b2a8bd8eeb,104,3062,curated,curated_planning,5,Budapest
a08cf812-6241-4b95-9b2a-c896484ea7ae,108,3143,curated,curated_planning,5,Berlin
ce94e287-89fd-4c37-ac07-4184ba25b63c,99,3132,curated,curated_planning,5,Kyoto
d673757e-1ac6-4452-8515-89709cdec5b8,109,3029,curated,curated_planning,5,Tbilisi
c845d5c6-7ab8-4f5d-80e4-b01b8346ae86,111,3345,curated,curated_planning,5,Almaty
2f0307d4-f67b-42e6-82fc-8705622419ad,116,3337,curated,curated_planning,5,Montreal
f3e61a98-4dad-496c-b689-e21df7289934,115,3187,curated,curated_planning,5,Amsterdam
9e6021b7-0e55-4e29-ad9b-d88c00dda739,118,3315,curated,curated_planning,5,Tel
e7a8753c-0886-4e49-8d82-33b29f7f359d,115,3245,curated,curated_planning,5,Nagoya
55b4c9c9-0da7-4970-b0da-0b1c1862978f,110,3293,curated,curated_planning,5,Stockholm
67de800e-8ea5-4580-a7a0-4cfd86c02b0f,113,3551,curated,curated_planning,5,Chicago
63e22e98-06e4-469f-89c4-a9cd4bb77fd2,112,3283,curated,curated_planning,5,Nagoya
ab96a28e-08a1-4c3f-a47c-678e5082bbba,122,3440,curated,curated_planning,5,Cartagena
b99f2d7a-0b95-46df-befd-ed533c1a97bc,128,3308,curated,curated_planning,5,Munich
31288ab1-0690-41c8-b307-f93a92e3d04f,107,3519,curated,curated_planning,5,Panama
42de93bd-656d-466f-8289-ea2592a04fad,122,3229,curated,curated_planning,5,Seville
135b01a6-b7db-4fef-8fa7-278f5d1e6468,103,3137,curated,curated_planning,5,Dubai
5238fa33-6f5e-4068-b37e-849edef58072,112,3273,curated,curated_planning,5,Jakarta
e4a03abb-209b-4636-849d-ea9066bb3fee,112,3206,curated,curated_planning,5,San
2ff5b6df-703e-4136-8922-f0a4c960ce66,129,3472,curated,curated_planning,5,Panama
fbc42a11-83c4-4fe3-9e8c-24d07bcc9a9a,121,3272,curated,curated_planning,5,Porto
a2df4871-8794-4340-b353-d465f1ac0248,115,3269,curated,curated_planning,5,Shanghai
b44ff024-edb8-4f72-97fb-9629a3c01c78,114,3726,curated,curated_planning,5,Brasilia
7d9bdc6b-7d87-4b78-a750-a5a719d8e474,113,2970,curated,curated_planning,5,Cape
c60ea0e2-0dd2-43be-85ad-27b2ff707151,110,3239,curated,curated_planning,5,Seville
6a230a24-f46f-43b3-904e-1eabbbcb1d95,110,3281,curated,curated_planning,5,Delhi
332b4b9c-3d87-4029-89a7-def088edf61a,121,2823,curated,curated_planning,5,Osaka
9f705fce-1caa-4832-aaf4-c18fb847708a,109,3324,curated,curated_planning,5,Dubrovnik
d561db79-38a2-49db-a234-65e33d81edf9,106,3339,curated,curated_planning,5,Nagoya
06056ad1-28a1-4322-b081-f7878a4d002e,118,2737,curated,curated_planning,5,Goa
804e9412-fcf1-4ec6-b5fa-7e8ff192527f,116,3483,curated,curated_planning,5,Marrakech
7a70af32-22b5-4e06-9628-94f7e4bfbd82,115,3415,curated,curated_planning,5,Bali
963048eb-464d-48d4-a561-c86485320ce1,109,3362,curated,curated_planning,5,Luxor
93581f95-c632-4ecd-be26-7ced2c6d3ff5,108,3285,curated,curated_planning,5,Amman
38a7461c-11d1-412c-99f7-52c084acf0fc,109,3317,curated,curated_planning,5,Montreal
e69d7ac7-3715-474e-b355-37f24b351556,108,2860,curated,curated_planning,5,Goa
1cdbbc75-dc0f-4197-b87a-0ff13164dca4,115,3447,curated,curated_planning,5,Reykjavik
f4a195ef-8c19-4b93-b72d-202dc741a52e,110,3197,curated,curated_planning,5,Kyoto
0c707dbc-b344-41b2-a778-5d1eb6683749,110,2895,curated,curated_planning,5,Prague
a11e584c-45f7-426d-979c-1a2de36a453f,121,3203,curated,curated_planning,5,Kuala
08c9b735-07b5-4db8-bf0e-417b0c3bc479,104,3349,curated,curated_planning,5,Oslo
03b45b8c-e262-4354-86b8-6086e4f1868a,126,3276,curated,curated_planning,5,Pokhara
38874afa-c33f-4a48-9021-98c6fa3566e8,112,2976,curated,curated_planning,5,Arequipa
69c5431d-146b-4d35-b6f5-e97c2146db45,100,2582,curated,curated_planning,5,Riga
669a527c-29f4-4870-bdbd-d7b6af7a0ba7,123,3418,curated,curated_planning,5,Philadelphia
65e1b38c-760b-4d86-b27d-f98102533e9b,110,3057,curated,curated_planning,5,Venice
a629ae14-a99f-4fdd-a018-004a729ef19d,117,3477,curated,curated_planning,5,Copenhagen
3d7f3a5f-6e81-49e0-88de-2558420e2811,125,3297,curated,curated_planning,5,Athens
2b41dee3-1ec9-4871-b13a-c51d32a99bd3,112,3512,curated,curated_planning,5,Melbourne
367eb4dd-6e7e-4bad-ae14-ec50f048e73d,120,3124,curated,curated_planning,5,Kuala
3178560d-0d31-4b73-bdb1-c2f0d953e6f3,105,3214,curated,curated_planning,5,Nice
10bfae64-c27e-46d0-a823-574b957bc210,113,3208,curated,curated_planning,5,Lisbon
ca459ba0-20ac-4c1d-a22a-e0ea6ba45d93,116,3215,curated,curated_planning,5,Ho
6ccabefc-c7c9-4e2e-b0ac-81c5dd0df5e6,116,3109,curated,curated_planning,5,Venice
8db646d9-64f3-45e4-a6fc-4f3a5ced613c,110,3287,curated,curated_planning,5,Doha
1fcbd9e1-38dd-41b8-b117-6b08e60ac075,115,3268,curated,curated_planning,5,Venice
02136854-0cde-49d0-ba9f-dc7c2b91773e,120,3306,curated,curated_planning,5,Kuala
df7ac087-2d22-4ab0-be5f-e8d5b282d245,120,3621,curated,curated_planning,5,San
90afd5d8-0e7a-4b7b-88d7-d1f598941b41,115,3491,curated,curated_planning,5,Cartagena
a1ee352d-e330-4a62-b171-591edbeb3425,106,3016,curated,curated_planning,5,Hobart
d49176c5-fa18-4960-87ee-65cfa5b742c1,110,3208,curated,curated_planning,5,Paris
7037ce83-2ad2-43fc-8af3-1dcb139f2389,127,2920,curated,curated_planning,5,Queenstown
61131704-16db-4bbd-b809-b431c353038a,115,3237,curated,curated_planning,5,Doha
9f8546d8-76ca-40b2-94d9-fca155fd206c,109,3190,curated,curated_planning,5,Athens
2e687ddb-49dd-4cbc-ac6f-ae7ea0e20030,108,3100,curated,curated_planning,5,Valencia
9da2abf5-7413-4918-a2a7-84f2dc8d0386,110,3410,curated,curated_planning,5,Marrakech
257d8b77-397a-4837-a145-c72a9357d386,119,3169,curated,curated_planning,5,Cusco
9d8c9456-f985-4452-ac27-77a9d576edd0,116,2933,curated,curated_planning,5,Amman
5f63de6f-6260-4db6-ad72-dc11d0efcda5,105,2906,curated,curated_planning,5,Dubai
759a9685-a30c-4826-b6ee-fdefb320b109,124,3302,curated,curated_planning,5,Paris
0e3b7587-f6fb-43bf-8855-94432bcf9609,115,3310,curated,curated_planning,5,Amsterdam
9711c502-9692-4b34-a152-fbc58c8cb9c4,111,3224,curated,curated_planning,5,Dubrovnik
c912cce1-fb27-4751-b5ba-ca1268fce953,110,3352,curated,curated_planning,5,Hanoi
beff6efe-5213-43dc-9d66-902f722dc27a,121,3148,curated,curated_planning,5,Tokyo
74a070a7-b67e-4231-ba64-3008d6d5da89,126,3505,curated,curated_planning,5,Mexico
84c97551-1ed9-4bc9-abb9-55308cd44753,115,3344,curated,curated_planning,5,Amsterdam
72999280-6371-4478-8531-ea93284119dc,119,3344,curated,curated_planning,5,Philadelphia
c5f19d6d-1046-44d2-9dd0-c27585917f82,116,3493,curated,curated_planning,5,Arequipa
1c1577f1-8b52-4295-bc04-29daef5cf1c3,116,3535,curated,curated_planning,5,Almaty
8df6f454-a1b6-4ed0-abaf-2891e6056708,116,3413,curated,curated_planning,5,Valencia
b04f2251-93fc-46f2-ac63-22c9beff8b57,105,3181,curated,curated_planning,5,Jaipur
ff3c9ed9-2858-4753-8335-e9d349716b32,131,3520,curated,curated_planning,5,Buenos
8d82139d-a7a4-4a04-a4a2-943383ec17aa,124,3151,curated,curated_planning,5,Hanoi
8fb8ae4c-17ee-4cb5-b03b-99f9e8f3bd22,115,3339,curated,curated_planning,5,Mexico
34f2d859-113c-4cc8-baba-33daccbdc5dc,115,3144,curated,curated_planning,5,Almaty
43ef96b1-48b3-4444-a2b4-904dc5ad0e38,128,2960,curated,curated_planning,5,New
8065914b-3bc9-4fcf-bb6f-cdd62945e518,115,2933,curated,curated_planning,5,Cusco
03cb8d46-8f05-475e-a5b8-ac534314bf04,123,2940,curated,curated_planning,5,Kathmandu
73df8ad9-9460-46ac-b0de-b001143a39f3,111,3490,curated,curated_planning,5,Beijing
0b605d39-54ee-4cda-9b87-76a9992c21f8,115,3332,curated,curated_planning,5,Helsinki
8d34f3d0-434c-4073-9094-bc1de52bb016,115,3111,curated,curated_planning,5,Shillong
36c5cea9-c633-48aa-9eac-ca8d90455ce1,106,3382,curated,curated_planning,5,Singapore
0b622a00-2d0c-4319-ae1c-348b61acc756,114,2925,curated,curated_planning,5,Brussels
0b603dee-c33f-4f0d-ab50-057fd9518b0b,110,3413,curated,curated_planning,5,Santiago
7148edb7-3d5e-4a58-9f2b-d7bc887a1c1b,94,3086,curated,curated_planning,5,Naples
183b3975-3344-4302-aa3f-a0059d0ea58c,121,3419,curated,curated_planning,5,Sydney
2c1d8ebd-188f-49bc-8173-e83776c0fc56,109,3079,curated,curated_planning,5,Jaipur
14e96549-293b-4f97-8382-f8abdbd46b7f,120,3266,curated,curated_planning,5,Prague
ec4e23ee-4ade-4eb3-a1d3-4e2895636247,118,2693,curated,curated_planning,5,Vienna
f0e095da-97d0-4dc2-aec8-47ebd5ba364d,113,3053,curated,curated_planning,5,Ho
e446d1f4-342e-4d59-b406-183c27cfc849,117,3508,curated,curated_planning,5,London
c8febf61-dd66-438f-9845-f0a8e499174b,111,3601,curated,curated_planning,5,Toronto
c7cbb14f-7e50-4cde-8240-d5999b0604fc,121,3308,curated,curated_planning,5,Tallinn
3c24fb3e-d219-40b9-8f5f-1b0548431925,107,3367,curated,curated_planning,5,Medellín
5644baa9-cd61-471c-8343-c92a7547ab65,113,3373,curated,curated_planning,5,Boston
116bb66c-21f4-46ca-80fc-4ba541b99d44,120,3413,curated,curated_planning,5,Philadelphia
c037a4b7-9c68-4bac-b810-49aa266bef42,110,3231,curated,curated_planning,5,Marrakech
31aa86b1-5352-4e73-b726-3cce8f6273e4,105,3202,curated,curated_planning,5,Nice
aa2f58ab-0d6a-493c-994f-4b8209a19eb5,118,3582,curated,curated_planning,5,Rome
baf76891-d088-4171-a5ff-96dcf5764de0,116,2877,curated,curated_planning,5,Vilnius
6b24594d-03b2-41cc-94ae-5d797b1e1592,98,3187,curated,curated_planning,5,Tokyo
90704555-eded-47a9-ad5c-f328a33ad436,113,2859,curated,curated_planning,5,Amsterdam
1c67fc6e-d6ed-42fd-a142-3f0cc1bc463b,109,3428,curated,curated_planning,5,Lima
9097ad83-a7b5-4c1e-9a6e-c8190a83e4a2,95,3388,curated,curated_planning,5,Tel
1f3e218e-6d80-4195-8631-e4939a30234b,120,3576,curated,curated_planning,5,Tbilisi
392743c0-ed76-4006-8447-f62fb08feebd,132,3272,curated,curated_planning,5,Singapore
3f84d07b-b4fd-4ef4-83c4-1af33e18b4ff,101,3476,curated,curated_planning,5,Vilnius
0b138c9f-c229-4810-8005-9496f9d84978,112,3522,curated,curated_planning,5,Panama
add33648-f2fe-4a27-a5d3-e7d7dc3fe109,113,3437,curated,curated_planning,5,Toronto
74331af2-ef1c-4bc4-bfba-25a4a2c0ae80,102,3202,curated,curated_planning,5,Istanbul
46833df4-c743-4e71-a278-d713703622ac,106,3155,curated,curated_planning,5,Arequipa
628e4b8b-b401-49cd-b1af-df716298ecc0,100,3188,curated,curated_planning,5,Seoul
e3fc06f3-72ed-40f3-aff6-e3b12e86c949,108,3162,curated,curated_planning,5,Berlin
6540ffba-5baa-474d-8f75-62a01dd653c6,119,2935,curated,curated_planning,5,New
72fd0cf8-11a4-4829-bf60-d9708a759f5e,103,3040,curated,curated_planning,5,Goa
5195deb2-c9d3-4746-a8b9-bf7597668f32,111,3290,curated,curated_planning,5,Hobart
16d09398-eb10-420a-a087-de235669b45a,104,3017,curated,curated_planning,5,Seoul
13f8d588-0b88-4ac8-8cf7-6e5967d019b8,124,3059,curated,curated_planning,5,Barcelona
3aff2f98-a7cd-426c-ab21-eff9f0c5a8dc,109,3165,curated,curated_planning,5,Budapest
8374308e-6410-4077-95bc-d7ec77f4030e,106,3444,curated,curated_planning,5,Jaipur
e7367d72-7da7-46fa-a4c1-7537abbe001b,120,3429,curated,curated_planning,5,New
d655ebb7-2770-4c69-a3cf-a3241f103d3e,125,3300,curated,curated_planning,5,San
4b70a2a1-7ec2-4b66-8451-776193fb4217,113,3155,curated,curated_planning,5,Berlin
410739b2-5829-473d-b3fb-7e8d319e83bc,114,2786,curated,curated_planning,5,Santiago
76bb7ebf-b80c-4c08-ab08-7e7f918d5524,102,2960,curated,curated_planning,5,Nairobi
a106d729-f315-4c09-bac4-1a051b7ca52f,114,3445,curated,curated_planning,5,Nice
bf742a2c-0432-4240-b2a7-ef219802b008,108,2711,curated,curated_planning,5,Luxor
0d1711fb-f7b0-402b-a029-1abf6be32db2,99,2921,curated,curated_planning,5,Porto
d4ad12eb-0ba3-4a1d-b351-749ef9c8b2e7,120,3049,curated,curated_planning,5,Hobart
edc8d7e1-1146-46fb-add1-b07364d4feb6,111,3575,curated,curated_planning,5,Munich
88608977-3576-4b73-b49f-5393ef7f2fc1,102,3134,curated,curated_planning,5,Queenstown
ef2f28e8-ebe5-43fc-94ac-9aa6d8839a1d,120,2962,curated,curated_planning,5,Shanghai
bd5ec3f9-0ed6-4bab-b5d9-cf134c51c7e8,111,3259,curated,curated_planning,5,Rome
139fd088-78fe-4c33-a140-b86523320d16,104,3642,curated,curated_planning,5,Chicago
5ea07a9d-cb39-4807-8910-185e841166ce,110,3528,curated,curated_planning,5,Doha
bdaca334-1651-4389-9917-112c2411696a,121,3065,curated,curated_planning,5,Valencia
b200459d-35ea-46cf-bb8e-27f5a7bed8be,102,3361,curated,curated_planning,5,Amman
03b2282f-e788-4d24-88d1-5df74c65eb32,106,3538,curated,curated_planning,5,Seoul
40adfed9-912d-4d2d-9675-8c2d5661869d,107,3546,curated,curated_planning,5,Ho
17b85860-7bcb-4df8-8752-e85f46f43030,112,2709,curated,curated_planning,5,Medellín
5a00277e-c927-469b-829a-a97604d8f5e3,104,3280,curated,curated_planning,5,Athens
3d71d240-e6a8-4d12-925d-99192f4105fb,121,3179,curated,curated_planning,5,Kathmandu
68af2882-0142-4658-97f9-dff566eb76ce,104,3419,curated,curated_planning,5,Lima
ef4982ef-881a-4d58-b989-0145ae101b48,103,3262,curated,curated_planning,5,Vancouver
13d608ed-712b-40d2-940c-7bce4c472e14,107,3093,curated,curated_planning,5,Venice
d576ce6b-1779-4a40-8280-4c462f468994,106,3244,curated,curated_planning,5,Florence
83f075e0-f861-403c-920a-7ace1371a707,125,3253,curated,curated_planning,5,Pokhara
23a15777-b6b7-4a32-9798-572fa9dd0251,113,2951,curated,curated_planning,5,Colombo
5322fb6c-38d7-4511-9351-03fa4c1f41ba,105,2822,curated,curated_planning,5,Istanbul
6116f782-18d0-465d-a47d-41fdb2a94cef,119,2627,curated,curated_planning,5,Panama
3bff6af6-144f-4b1f-bc60-2c7c4e87ba1f,108,2981,curated,curated_planning,5,Valencia
dab8e901-511b-4fc2-a600-4a73dfdee75f,129,3233,curated,curated_planning,5,Melbourne
